"agency","Program Name","key","value","title","Fiscal_Year"
"SBA","504 Certified Development Loans Approvals","app3_1","SBA plans to continue its training at Lender conferences in order to provide lenders an understanding of the most common root causes of the improper payments.  3.	SBA will also provide training to staff and lenders on the new requirements in its Standard operating Procedures.  SBA will continue to provide regular feedback to Loan Center management and staff regarding Improper Payments, Root Causes, and Corrective Actions.  SBA will also continue to have Quality Control and Quality Assurance staff meet regularly to discuss issues common to all.","[app3_1]Provide a minimum of 2-5 sentences describing the Training corrective action(s) PLANNED. (Unit Free-Text)","2023"
"SBA","504 Certified Development Loans Approvals","cyp21","0","[cyp21]Calculated: What is the Overpayment dollar amount? (Unit- $M)","2023"
"SBA","504 Certified Development Loans Approvals","cyp21","0","[cyp21]Calculated: What is the Overpayment dollar amount? (Unit- $M)","2024"
"SBA","504 Certified Development Loans Approvals","cyp24","0.4950495049505","[cyp24]Calculated: What is the Unknown Payment Rate? (Unit- Percentage)","2021"
"SBA","504 Certified Development Loans Approvals","cyp27","196.703368","[cyp27]Calculated: What is the Improper Payment dollar amount? (Unit- $M)","2023"
"SBA","504 Certified Development Loans Approvals","cyp30","226.560766","[cyp30]Calculated: What is the Improper Payment and Unknown Payment dollar amount? (Unit- $M)","2021"
"SBA","504 Certified Development Loans Approvals","cyp6_1","504 loans are reviewed at the time of approval. 504 loans are available through Certified Development Companies (CDCs), SBA's community-based partners who regulate nonprofits and promote economic development within their communities. CDCs are certified and regulated by SBA. Loans may be disbursed up to four (4) years after the original approval date. These loans are generally made to the right recipient for the right amount, but the approval process failed to follow all statutes and regulation. In these cases, there is no amount that needs to be recovered. However, because the CDC lender failed to adhere to all applicable statutes, the loan is considered technically improper. At the time of loan approval, no monies are disbursed. Improper payments identified during loan review result in no monetary loss to the government.

The primary reasons for 504 approval improper payments in FY 2023 included:
•	Lender’s failure to determine proper amount or source of equity injection; 
•	Lender’s failure to adequately determine proper use of proceeds; and
•	Lender’s failure to properly determine borrower’s overall eligibility given SBA Size Standards
","[cyp6_1]Provide a minimum of 3-5 sentences describing the cause(s) of the technically improper payments. (Unit- Free-text)","2023"
"SBA","504 Certified Development Loans Approvals","rap5","The agency has what is needed with respect to internal controls, human capital and information system and other infrastructure to reduce improper payments and unknown payments to the tolerable rate","[rap5]Provide a minimum of 2-4 sentences elaborating on whether the agency has what is needed with respect to internal controls, human capital and information system and other infrastructure to reduce improper payments and unknown payments to the tolerable rate (i.e., a level below which further expenditures to reduce improper payments would cost more than the amount those expenditures would save in prevented or recovered improper payments). (Unit- Free-text)","2024"
"SBA","7(a) Loan Guarantees Approvals","app3_1","To improve payment integrity, the SBA provided training on the new loan origination guidance to lenders in 2023, and continues to provide quarterly training.  SBA also provides additional training on specific topics throughout the year.","[app3_1]Provide a minimum of 2-5 sentences describing the Training corrective action(s) PLANNED. (Unit Free-Text)","2024"
"SBA","7(a) Loan Guarantees Approvals","cyp2","0","[cyp2]What is the dollar amount of Overpayments within the agency's control? (Unit - $M)","2022"
"SBA","7(a) Loan Guarantees Approvals","cyp22","0","[cyp22]Calculated: What is the Overpayment Rate? (Unit- Percentage)","2021"
"SBA","7(a) Loan Guarantees Approvals","cyp25","1.3065030034143","[cyp25]Calculated: What is the Technically Improper Payment Rate? (Unit- Percentage)","2023"
"SBA","7(a) Loan Guarantees Approvals","cyp27","1103.348154","[cyp27]Calculated: What is the Improper Payment dollar amount? (Unit- $M)","2024"
"SBA","7(a) Loan Guarantees Approvals","cyp28","1.3065030034143","[cyp28]Calculated: What is the Improper Payment Rate? (Unit- Percentage)","2023"
"SBA","7(a) Loan Guarantees Approvals","cyp5","0.0","[cyp5]What is the dollar amount of Underpayments? (Unit- $M)","2021"
"SBA","7(a) Loan Guarantees Approvals","cyp6","352.614472698654","[cyp6]What is the dollar amount of Technically Improper Payments? (Unit- $M)","2021"
"SBA","7(a) Loan Guarantees Approvals","cyp7","0.0","[cyp7]What is the dollar amount of Unknown Payments? (Unit- $M)","2024"
"SBA","7(a) Loan Guarantees Approvals","rnp4","Review standards are established as part of the agency's annual  appraisal process.  These standards hold managers accountable  for meeting applicable reduction targets, preventing improper payments, and promptly detecting and recovering overpayments.","[rnp4]Provide a minimum of 6-8 sentences describing the steps taken to ensure that executive managers, programs, and where appropriate, States and local governments are held accountable through annual performance appraisal criteria for meeting applicable reduction targets, preventing improper payments, and promptly detecting and recovering overpayments. (Unit- Free-Text)","2024"
"SBA","7(a) Loan Guarantees Purchases","app3_1","At this writing, SBA is in the process of issuing additional revisions to the 7(a) Servicing and Liquidation SOP.  SBA plans to provide training to staff and lenders on the revised SOP.

SBA will  also provide internal training for purchase processors, reviewers, and approvers to determine proper recommendation of guaranty purchase or denial: ensuring that borrower and loan eligibility requirements are met; ensuring that liquidation expenses are appropriate and/or approved, verifying the documentation and accuracy of calculations, ensuring that documentation for account reconciliation is complete, and verifying the proper use of proceeds and reviewing expenses for eligibility of reimbursement.","[app3_1]Provide a minimum of 2-5 sentences describing the Training corrective action(s) PLANNED. (Unit Free-Text)","2024"
"SBA","7(a) Loan Guarantees Purchases","cyp1","1394.74297508","[cyp1]What is the dollar amount of outlays? (Unit- $M)","2024"
"SBA","7(a) Loan Guarantees Purchases","cyp2_cop1","0.0","[cyp2_cop1]What is the dollar amount of Overpayments Within the agency's control that occurred because the Data/Information Needed to validate payment accuracy prior to making a payment Does Not Exist? (Unit- $M)","2021"
"SBA","7(a) Loan Guarantees Purchases","cyp26","9.73724852","[cyp26]Calculated: What is the Non-Monetary Loss dollar amount? (Unit- $M)","2024"
"SBA","7(a) Loan Guarantees Purchases","cyp27","74.52342533","[cyp27]Calculated: What is the Improper Payment dollar amount? (Unit- $M)","2024"
"SBA","7(a) Loan Guarantees Purchases","cyp5","9.73724852","[cyp5]What is the dollar amount of Underpayments? (Unit- $M)","2024"
"SBA","7(a) Loan Guarantees Purchases","rap5","None","[rap5]Provide a minimum of 2-4 sentences elaborating on whether the agency has what is needed with respect to internal controls, human capital and information system and other infrastructure to reduce improper payments and unknown payments to the tolerable rate (i.e., a level below which further expenditures to reduce improper payments would cost more than the amount those expenditures would save in prevented or recovered improper payments). (Unit- Free-text)","2021"
"SBA","COVID-Economic Injury Disaster Loan (EIDL)","app3_1","As of January 1, 2022, the SBA stopped accepting applications for new COVID EIDL loans. As of May 6, 2022, the SBA was no longer processing COVID EIDL increase requests or requests for reconsideration of previously declined loan applications. As of May 16, 2022, the COVID EIDL portal was closed.  SBA is no longer originating loans or disbursing newly approved funds under this program. Therefore,   no Training corrective action(s) are planned for the COVID EIDL program.","[app3_1]Provide a minimum of 2-5 sentences describing the Training corrective action(s) PLANNED. (Unit Free-Text)","2023"
"SBA","COVID-Economic Injury Disaster Loan (EIDL)","cyp1","38931.71","[cyp1]What is the dollar amount of outlays? (Unit- $M)","2023"
"SBA","COVID-Economic Injury Disaster Loan (EIDL)","cyp2_cop1","0","[cyp2_cop1]What is the dollar amount of Overpayments Within the agency's control that occurred because the Data/Information Needed to validate payment accuracy prior to making a payment Does Not Exist? (Unit- $M)","2022"
"SBA","COVID-Economic Injury Disaster Loan (EIDL)","cyp2_cop3","2537.39","[cyp2_cop3]What is the dollar amount of Overpayments Within the agency's control that occurred because of a Failure to Access Data/Information Needed to validate payment accuracy prior to making a payment? (Unit- $M)","2023"
"SBA","COVID-Economic Injury Disaster Loan (EIDL)","cyp26","634.38","[cyp26]Calculated: What is the Non-Monetary Loss dollar amount? (Unit- $M)","2023"
"SBA","COVID-Economic Injury Disaster Loan (EIDL)","cyp27","3171.77","[cyp27]Calculated: What is the Improper Payment dollar amount? (Unit- $M)","2023"
"SBA","COVID-Economic Injury Disaster Loan (EIDL)","cyp3","0","[cyp3]What is the dollar amount of Overpayments Outside of the agency's control? (Unit- $M)","2022"
"SBA","COVID-Economic Injury Disaster Loan (EIDL)","cyp30","6916.71","[cyp30]Calculated: What is the Improper Payment and Unknown Payment dollar amount? (Unit- $M)","2022"
"SBA","COVID-Economic Injury Disaster Loan (EIDL)","cyp5_app1_8","Training,Audit","[cyp5_app1_8]Select the type(s) of corrective Actions the program PLANS TO USE to mitigate Underpayments. (Unit – Selected =Yes, Not Selected=No)","2023"
"SBA","Disaster Assistance Loans","app1_1","SBA is currently in the process of developing a new unified lending platform, which is heavily based on automation of the loan making process.","[app1_1]Provide a minimum of 2-5 sentences describing the Automation corrective action(s) PLANNED. (Unit Free-Text)","2023"
"SBA","Disaster Assistance Loans","app6_1","Per Numbered Memo 22-04, the Disaster Internal Controls Division is required to perform quality control and quality assurance audits on an ongoing basis. 
","[app6_1]Provide a minimum of 2-5 sentences describing the Audit corrective action(s) PLANNED. (Unit Free-Text)","2023"
"SBA","Disaster Assistance Loans","cyp1","1175.69962306","[cyp1]What is the dollar amount of outlays? (Unit- $M)","2024"
"SBA","Disaster Assistance Loans","cyp1","871.64","[cyp1]What is the dollar amount of outlays? (Unit- $M)","2023"
"SBA","Disaster Assistance Loans","cyp21","31.65462","[cyp21]Calculated: What is the Overpayment dollar amount? (Unit- $M)","2021"
"SBA","Disaster Assistance Loans","cyp22","3.8008810977009","[cyp22]Calculated: What is the Overpayment Rate? (Unit- Percentage)","2023"
"SBA","Disaster Assistance Loans","cyp25","1.0973946725732","[cyp25]Calculated: What is the Technically Improper Payment Rate? (Unit- Percentage)","2022"
"SBA","Disaster Assistance Loans","cyp28","3.9339635629388","[cyp28]Calculated: What is the Improper Payment Rate? (Unit- Percentage)","2023"
"SBA","Disaster Assistance Loans","cyp3","0","[cyp3]What is the dollar amount of Overpayments Outside of the agency's control? (Unit- $M)","2023"
"SBA","Disaster Assistance Loans","cyp30","34.69","[cyp30]Calculated: What is the Improper Payment and Unknown Payment dollar amount? (Unit- $M)","2022"
"SBA","Disaster Assistance Loans","cyp5","41.189347","[cyp5]What is the dollar amount of Underpayments? (Unit- $M)","2021"
"SBA","Disaster Assistance Loans","cyp5_cup1","0.0","[cyp5_cup1]What is the dollar amount of underpayments that occurred because the Data/Information Needed to validate payment accuracy prior to making a payment Does Not Exist? (Unit- $M)","2024"
"SBA","Disaster Assistance Loans","cyp6","0.0","[cyp6]What is the dollar amount of Technically Improper Payments? (Unit- $M)","2021"
"SBA","Disaster Assistance Loans","cyp6","12.44","[cyp6]What is the dollar amount of Technically Improper Payments? (Unit- $M)","2022"
"SBA","Disaster Assistance Loans","rap5","The agency has what is needed with respect to internal controls, human capital and information system
and other infrastructure to reduce Improper Payments and Unknown Payments.","[rap5]Provide a minimum of 2-4 sentences elaborating on whether the agency has what is needed with respect to internal controls, human capital and information system and other infrastructure to reduce improper payments and unknown payments to the tolerable rate (i.e., a level below which further expenditures to reduce improper payments would cost more than the amount those expenditures would save in prevented or recovered improper payments). (Unit- Free-text)","2023"
"SBA","Economic Injury Disaster Loan Emergency Assistance (Advance)","cyp2_1","The most prevalent cause stemmed from processors failing to obtain the required income reduction from the applicant in order to qualify.  Additional causes for improper payments included processors failing to document the applicant's citizenship, existence of the business, or that the business was located in a low-income area.","[cyp2_1]Provide a minimum of 3-5 sentences explaining why the Overpayments are Within the agency control. When explaining why the Overpayments are inside of the agency's control, provide enough additional details to convince the reader that the agency is able to prevent the Improper Payments from occurring 'left of check'. (Unit - Free-Text)","2022"
"SBA","Economic Injury Disaster Loan Emergency Assistance (Advance)","cyp23","0","[cyp23]Calculated: What is the Underpayment Rate? (Unit- Percentage)","2022"
"SBA","Economic Injury Disaster Loan Emergency Assistance (Advance)","cyp26","0","[cyp26]Calculated: What is the Non-Monetary Loss dollar amount? (Unit- $M)","2022"
"SBA","Economic Injury Disaster Loan Emergency Assistance (Advance)","cyp26","0","[cyp26]Calculated: What is the Non-Monetary Loss dollar amount? (Unit- $M)","2023"
"SBA","Economic Injury Disaster Loan Emergency Assistance (Advance)","cyp28","6.8026298134979","[cyp28]Calculated: What is the Improper Payment Rate? (Unit- Percentage)","2023"
"SBA","Economic Injury Disaster Loan Emergency Assistance (Advance)","cyp29","9.7624928722776","[cyp29]Calculated: What is the Improper Payment and Unknown Payment Rate? (Unit- Percentage)","2022"
"SBA","Economic Injury Disaster Loan Emergency Assistance (Advance)","cyp3","0","[cyp3]What is the dollar amount of Overpayments Outside of the agency's control? (Unit- $M)","2022"
"SBA","Economic Injury Disaster Loan Emergency Assistance (Advance)","cyp30","5.07","[cyp30]Calculated: What is the Improper Payment and Unknown Payment dollar amount? (Unit- $M)","2023"
"SBA","Economic Injury Disaster Loan Emergency Assistance (Advance)","cyp30","766.34","[cyp30]Calculated: What is the Improper Payment and Unknown Payment dollar amount? (Unit- $M)","2022"
"SBA","Paycheck Protection Program (PPP) Loan Approvals","cyp3","12529.331784","[cyp3]What is the dollar amount of Overpayments Outside of the agency's control? (Unit- $M)","2022"
"SBA","Paycheck Protection Program (PPP) Loan Approvals","cyp8","For instances in which the SBA was unable to determine whether a payment was proper or improper, the SBA categorized these payments as “Unknown”.  SBA classified the loan amount as an ""Unknown payment, if SBA were waiting for information or documentation from a borrower or lender in order to make a determination about borrower eligibility or loan eligibility amount.","[cyp8]Provide a minimum of 3-5 sentences explaining why the payments are unknown. (Unit- Free-Text)","2022"
"SBA","Paycheck Protection Program (PPP) Loan Forgiveness","cyp2","873.928378","[cyp2]What is the dollar amount of Overpayments within the agency's control? (Unit - $M)","2023"
"SBA","Paycheck Protection Program (PPP) Loan Forgiveness","cyp22","19.390520757628142","[cyp22]Calculated: What is the Overpayment Rate? (Unit- Percentage)","2024"
"SBA","Paycheck Protection Program (PPP) Loan Forgiveness","cyp23","1.6967775374355558","[cyp23]Calculated: What is the Underpayment Rate? (Unit- Percentage)","2024"
"SBA","Paycheck Protection Program (PPP) Loan Forgiveness","cyp3","0.0","[cyp3]What is the dollar amount of Overpayments Outside of the agency's control? (Unit- $M)","2024"
"SBA","Paycheck Protection Program (PPP) Loan Guaranty Purchases","app4_1","None of the choices provided apply to SBA's corrective actions related to this program.  Nevertheless, a choice of action and a date are required.  Change process is selected as it most closely matches the actions SBA is taking.

To recover PPP Loan Guaranty improper payments, the SBA will use processes similar to the process used for its 7(a) guaranty purchase portfolio, which begin with demanding repayment from the lender.","[app4_1]Provide a minimum of 2-5 sentences describing the Change Process corrective action(s) PLANNED. (Unit Free-Text)","2024"
"SBA","Paycheck Protection Program (PPP) Loan Guaranty Purchases","cyp1","8274.195983","[cyp1]What is the dollar amount of outlays? (Unit- $M)","2023"
"SBA","Paycheck Protection Program (PPP) Loan Guaranty Purchases","cyp24","0.24588510919909337","[cyp24]Calculated: What is the Unknown Payment Rate? (Unit- Percentage)","2024"
"SBA","Paycheck Protection Program (PPP) Loan Guaranty Purchases","cyp24","47.626543583165","[cyp24]Calculated: What is the Unknown Payment Rate? (Unit- Percentage)","2023"
"SBA","Paycheck Protection Program (PPP) Loan Guaranty Purchases","cyp25","0.0","[cyp25]Calculated: What is the Technically Improper Payment Rate? (Unit- Percentage)","2024"
"SBA","Paycheck Protection Program (PPP) Loan Guaranty Purchases","cyp29","49.146570873532","[cyp29]Calculated: What is the Improper Payment and Unknown Payment Rate? (Unit- Percentage)","2023"
"SBA","Paycheck Protection Program (PPP) Loan Guaranty Purchases","cyp30","1679.00482831","[cyp30]Calculated: What is the Improper Payment and Unknown Payment dollar amount? (Unit- $M)","2024"
"SBA","Paycheck Protection Program (PPP) Loan Guaranty Purchases","rnp3","To recover PPP Loan Guaranty improper payments, the SBA will use processes similar to the process used for its 7(a) guaranty purchase portfolio, which begin with demanding repayment from the lender.","[rnp3]Provide a minimum of 6-9 sentences describing how the level of planned or completed actions (in the corrective action plan) addresses the causes of the Improper Payments and Unknown Payments and is proportional to the severity of the associated amount and rate of the root cause.  (Unit- Free-Text)","2024"
"SBA","Paycheck Protection Program (PPP) Loan Guaranty Purchases","rnp4","Review standards are established as part of the agency's annual  appraisal process.  These standards hold managers accountable  for meeting applicable reduction targets, preventing improper payments, and promptly detecting and recovering overpayments.","[rnp4]Provide a minimum of 6-8 sentences describing the steps taken to ensure that executive managers, programs, and where appropriate, States and local governments are held accountable through annual performance appraisal criteria for meeting applicable reduction targets, preventing improper payments, and promptly detecting and recovering overpayments. (Unit- Free-Text)","2024"
"SSA","Old-Age, Survivors, and Disability Insurance (OASDI)","app3_1","To address improper payments caused by failure to access data or information needed, we issue reminders and policy clarifications to employees, as needed.","[app3_1]Provide a minimum of 2-5 sentences describing the Training corrective action(s) PLANNED. (Unit Free-Text)","2023"
"SSA","Old-Age, Survivors, and Disability Insurance (OASDI)","cyp1","1127518.98924213","[cyp1]What is the dollar amount of outlays? (Unit- $M)","2022"
"SSA","Old-Age, Survivors, and Disability Insurance (OASDI)","cyp1","1269615.41055389","[cyp1]What is the dollar amount of outlays? (Unit- $M)","2023"
"SSA","Old-Age, Survivors, and Disability Insurance (OASDI)","cyp2_cop1","0.0","[cyp2_cop1]What is the dollar amount of Overpayments Within the agency's control that occurred because the Data/Information Needed to validate payment accuracy prior to making a payment Does Not Exist? (Unit- $M)","2021"
"SSA","Old-Age, Survivors, and Disability Insurance (OASDI)","cyp2_cop2","0.0","[cyp2_cop2]What is the dollar amount of Overpayments Within the agency's control that occurred because of an inability to Access the Data/Information Needed to validate payment accuracy prior to making a payment? (Unit- $M)","2024"
"SSA","Old-Age, Survivors, and Disability Insurance (OASDI)","cyp27","2490.97678568","[cyp27]Calculated: What is the Improper Payment dollar amount? (Unit- $M)","2022"
"SSA","Old-Age, Survivors, and Disability Insurance (OASDI)","cyp3_cop6","0.0","[cyp3_cop6]What is the dollar amount of overpayments outside of the agency's control that occurred because of a Failure to Access Data/Information Needed to validate payment accuracy prior to making a payment? (Unit- $M)","2024"
"SSA","Old-Age, Survivors, and Disability Insurance (OASDI)","cyp5_cup2","49.38201934","[cyp5_cup2]What is the dollar amount of underpayments that occurred because of an inability to Access the Data/Information Needed to validate payment accuracy prior to making a payment? (Unit- $M)","2022"
"SSA","Old-Age, Survivors, and Disability Insurance (OASDI)","rap5","Internal Controls:  We have a strong internal control environment that has always included controls over our benefit payment and debt management processes.  Our existing internal control environment and assurance processes provide reasonable assurance that our internal controls over improper payments are in place and operating effectively.

As part of our internal control environment, we have a well-established, agency-wide management control program as required by the Federal Managers’ Financial Integrity Act.

We established the Improper Payments Oversight Board, consisting of senior executive membership, to ensure that we are focusing on improper payment prevention, formulating clear and innovative strategies, and driving timely results agency-wide.

Human Capital:  Our program integrity work is labor-intensive and dependent on having the necessary trained staff to do the work.  For the most part, our employees who handle our program integrity work also handle applications for benefits and other mission-critical work.  Sustained, sufficient funding is critical to maintain a workforce size necessary to balance our service and stewardship work.

Information Systems:  Our staff rely on our information technology (IT) infrastructure to serve the public and safeguard our programs.  Our technology modernization investments focus on simple, seamless, and secure service by delivering customer-centric digital capabilities with human-centered design, business intelligence, and mobile accessible platforms.  We plan on continuing to implement new digital services that focus on enhancing the customer experience and removing barriers to service to meet the needs and preferences of our customers, partners, and employees.  We are prioritizing self-service options to improve customer service while reducing manual work completed by frontline staff.  Sustained, sufficient funding is necessary to continue to modernize our IT.

Other Infrastructure:  Cybersecurity is vital to protecting the personally identifiable information of everyone we serve.  Maintaining the public’s trust in our ability to protect sensitive data housed in our systems requires advanced cybersecurity controls, constant assessment of the threat landscape, and continual improvements and enhancements of our cybersecurity program.  Our cybersecurity program uses a risk-based approach to balance protection and productivity and focuses on continuous improvement.  We are expanding our cybersecurity program in support of Executive Order 14028, Improving the Nation’s Cybersecurity, and Office of Management and Budget (OMB) Memorandum 22-09, Moving the U.S. Government Toward Zero Trust Cybersecurity Principles.  In addition, we are strengthening our digital identity processes to comply with the Creating Advanced Streamlined Electronic Services for Constituents Act.

Our cybersecurity efforts help us to maintain our vigilance and protect against network intrusions and improper access of data by strengthening our defensive cyber capabilities, sharing cyber threat information with our Federal and industry partners, and moving toward a Zero Trust Architecture that focuses on the secure flow of information from the network perimeter across the enterprise.","[rap5]Provide a minimum of 2-4 sentences elaborating on whether the agency has what is needed with respect to internal controls, human capital and information system and other infrastructure to reduce improper payments and unknown payments to the tolerable rate (i.e., a level below which further expenditures to reduce improper payments would cost more than the amount those expenditures would save in prevented or recovered improper payments). (Unit- Free-text)","2023"
"SSA","Old-Age, Survivors, and Disability Insurance (OASDI)","rap5","Internal Controls:  We have a strong internal control environment that has always included controls over our benefit payment and debt management processes.  Our existing internal control environment and assurance processes provide reasonable assurance that our internal controls over improper payments are in place and operating effectively.

As part of our internal control environment, we have a well-established, agency-wide management control program as required by the Federal Managers’ Financial Integrity Act.

We established the Improper Payments Oversight Board, consisting of senior executive membership, to ensure that we are focusing on improper payment prevention, formulating clear and innovative strategies, and driving timely results agency-wide.

Human Capital:  Our program integrity work is labor-intensive and dependent on having the necessary trained staff to do the work.  For the most part, our employees who handle our program integrity work also handle applications for benefits and other mission-critical work.

Information Systems:  Our staff rely on our information technology (IT) infrastructure to serve the public and safeguard our programs.
We initiated our IT Modernization Plan in fiscal year (FY) 2018 to improve our service to the public.  Over the past decade, we have phased out many of our older computer systems and aligned our IT infrastructure with industry and government-wide standards, while continuing to meet the evolving needs of our customers.  In FY 2020, we increased the scope to include building online services, improving and expanding automated services available through our National 800 Number, and providing additional self-service and express services in our field offices.  To achieve our modernization goals, we are investing $863 million over 5 years, including the $415 million that Congress provided in dedicated IT modernization funding in FYs 2018, 2019, 2020, and 2021.  

In FY 2022, we plan to close out our IT modernization efforts outlined in the IT Modernization Plan.  We will continue to build upon our modernization efforts with a focus on digital modernization and efforts that enable technology to provide tangible benefits to our customers.

Other Infrastructure:  Cybersecurity is vital to protecting the personally identifiable information of everyone we serve.  Maintaining the public’s trust in our ability to protect sensitive data housed in our systems requires advanced cybersecurity controls, constant assessment of the threat landscape, and continual improvements and enhancements of our cybersecurity program.  Our cybersecurity program uses a risk-based approach to balance protection and productivity and focuses on continuous improvement.  We are expanding our cybersecurity program in support of Executive Order 14028, Improving the Nation’s Cybersecurity, and Office of Management and Budget (OMB) Memorandum 22-09, Moving the U.S. Government Toward Zero Trust Cybersecurity Principles.  In addition, we are strengthening our digital identity processes to comply with the Creating Advanced Streamlined Electronic Services for Constituents Act.

Our cybersecurity efforts help us to maintain our vigilance and protect against network intrusions and improper access of data by strengthening our defensive cyber capabilities, sharing cyber threat information with our Federal and industry partners, and moving toward a Zero Trust Architecture that focuses on the secure flow of information from the network perimeter across the enterprise.","[rap5]Provide a minimum of 2-4 sentences elaborating on whether the agency has what is needed with respect to internal controls, human capital and information system and other infrastructure to reduce improper payments and unknown payments to the tolerable rate (i.e., a level below which further expenditures to reduce improper payments would cost more than the amount those expenditures would save in prevented or recovered improper payments). (Unit- Free-text)","2022"
"SSA","Supplemental Security Income (SSI)","app7_1","To address improper payments caused by inability to access the data or information needed and failure to access data or information needed, we conduct non-medical Supplemental Security Income (SSI) redeterminations (RZ).  A non-medical SSI RZ is a complete review of a recipient’s or couple’s non-medical eligibility factors (resources, income, and living arrangements) to determine whether the recipient or couple has remained eligible since the time of the previous decision, is still eligible for SSI, and has been receiving and will continue to receive the correct SSI payment amount.  To ensure the most cost-effective investment of agency resources, we use a predictive model to estimate the likelihood and magnitude of overpayments to select cases for discretionary RZs.  Other cases are selected for RZs outside our modeling process based on selected case characteristics, such as manual deeming of income.  The RZ process also selects limited issue (LI) reviews, which are reviews of a specific issue or event related to a recipient’s or couple’s non-medical eligibility factors to determine whether the recipient or couple is still eligible for and receiving the correct SSI payment.  In December 2022, we issued guidance on achieving fiscal year (FY) 2023 RZ and LI workload goals, with reminders to field offices about best practices and following the order of priority when scheduling RZs and LIs.  In FY 2023, we completed more than 2.5 million SSI non-medical RZs and LIs.  We plan to process about 2.5 million SSI RZs and LIs in FY 2024.
","[app7_1]Provide a minimum of 2-5 sentences describing the Predictive Analytics corrective action(s) PLANNED. (Unit Free-Text)","2023"
"SSA","Supplemental Security Income (SSI)","app7_1","To address improper payments caused by inability to access the data or information needed, we looked for Old-Age, Survivors, and Disability Insurance (OASDI) beneficiaries who are potentially entitled for higher Supplemental Security Income (SSI) payments than their OASDI benefit.  We developed a “Potential Entitlements” Tactical Plan to educate people who may be eligible for Social Security benefits, particularly Survivors’ benefits and SSI.  It also includes targeted outreach by providing materials to third parties and our regional communications staffs.  We also conducted a longitudinal study on mailers in fiscal year (FY) 2024.  The draft is currently in the review/clearance process.  Communications tactics from our Tactical Plan will continue through calendar year 2024.

To address improper payments caused by inability to access the data or information needed and failure to access data or information needed, we conduct non-medical Supplemental Security Income (SSI) redeterminations (RZ).  A non-medical SSI RZ is a complete review of a recipient’s or couple’s non-medical eligibility factors (resources, income, and living arrangements) to determine whether the recipient or couple has remained eligible since the time of the previous decision, is still eligible for SSI, and has been receiving and will continue to receive the correct SSI payment amount.  To ensure the most cost-effective investment of agency resources, we use a predictive model to estimate the likelihood and magnitude of overpayments to select cases for discretionary RZs.  Other cases are selected for RZs outside our modeling process based on selected case characteristics, such as manual deeming of income.  The RZ process also selects limited issue (LI) reviews, which are reviews of a specific issue or event related to a recipient’s or couple’s non-medical eligibility factors to determine whether the recipient or couple is still eligible for and receiving the correct SSI payment.  In December 2023, we issued guidance on achieving FY 2024 RZ and LI workload goals, with reminders to field offices about best practices and following the order of priority when scheduling RZs and LIs.  In FY 2024, we completed more than 2.5 million SSI non-medical RZs and LIs.  We plan to process about 2.5 million SSI RZs and LIs in FY 2025.","[app7_1]Provide a minimum of 2-5 sentences describing the Predictive Analytics corrective action(s) PLANNED. (Unit Free-Text)","2024"
"SSA","Supplemental Security Income (SSI)","cyp1","56271.12379647","[cyp1]What is the dollar amount of outlays? (Unit- $M)","2022"
"SSA","Supplemental Security Income (SSI)","cyp1","57565.83821801","[cyp1]What is the dollar amount of outlays? (Unit- $M)","2023"
"SSA","Supplemental Security Income (SSI)","cyp2","286.56602122","[cyp2]What is the dollar amount of Overpayments within the agency's control? (Unit - $M)","2023"
"SSA","Supplemental Security Income (SSI)","cyp2_1","Supplemental Security Income overpayments within the agency’s control are caused by our failure to access data or information needed.  These overpayments occur when the agency was aware of information that caused an overpayment but failed to take action or took incorrect action when a recipient or a third party provided requested information necessary to compute the accurate payment amount.  An incorrect action could be due to a delay in input, mathematical error, typographical error, or incorrect policy interpretation and application.  Failure to take action could occur when a recipient or third-party reports a change and we fail to make the change.  To prevent these overpayments from occurring, we provide training and reminders for technicians when applicable and automation solutions to improve accuracy when possible.","[cyp2_1]Provide a minimum of 3-5 sentences explaining why the Overpayments are Within the agency control. When explaining why the Overpayments are inside of the agency's control, provide enough additional details to convince the reader that the agency is able to prevent the Improper Payments from occurring 'left of check'. (Unit - Free-Text)","2024"
"SSA","Supplemental Security Income (SSI)","cyp2_1","Supplemental Security Income overpayments within the agency’s control are caused by our failure to access data or information needed.  These overpayments occur when the agency was aware of information that caused an overpayment but failed to take action or took incorrect action when a recipient or a third party provided requested information necessary to compute the accurate payment amount.  An incorrect action could be due to a mathematical error, typographical error, incorrect policy interpretation, or delay in input.  Failure to take action could occur when a recipient or third-party reports a change and we fail to make the change.  To prevent these overpayments from occurring, we provide training and reminders for technicians when applicable and automation solutions to improve accuracy when possible.","[cyp2_1]Provide a minimum of 3-5 sentences explaining why the Overpayments are Within the agency control. When explaining why the Overpayments are inside of the agency's control, provide enough additional details to convince the reader that the agency is able to prevent the Improper Payments from occurring 'left of check'. (Unit - Free-Text)","2023"
"SSA","Supplemental Security Income (SSI)","cyp2_cop2","0","[cyp2_cop2]What is the dollar amount of Overpayments Within the agency's control that occurred because of an inability to Access the Data/Information Needed to validate payment accuracy prior to making a payment? (Unit- $M)","2023"
"SSA","Supplemental Security Income (SSI)","cyp2_cop3","265.00891425","[cyp2_cop3]What is the dollar amount of Overpayments Within the agency's control that occurred because of a Failure to Access Data/Information Needed to validate payment accuracy prior to making a payment? (Unit- $M)","2022"
